ZONA,PREFECTURA,UNIDAD,MOTIVO
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,CORDILLERA,38A. COM. PUENTE ALTO,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,PORTAR ELEMENTOS CONOCIDAMENTE DESTINADOS A COMETER DEL
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,INFRACCION ARTICULO 454
ESTE,SUR ,39A. COM. EL BOSQUE,INFRACCION ARTICULO 454
ESTE,SUR ,39A. COM. EL BOSQUE,INFRACCION ARTICULO 454
ESTE,SUR ,39A. COM. EL BOSQUE,INFRACCION ARTICULO 454
ESTE,SUR ,39A. COM. EL BOSQUE,INFRACCION ARTICULO 454
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO COCAINA
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO COCAINA
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO COCAINA
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,PORTAR ELEMENTOS CONOCIDAMENTE DESTINADOS A COMETER DEL
ESTE,SUR ,39A. COM. EL BOSQUE,PORTAR ELEMENTOS CONOCIDAMENTE DESTINADOS A COMETER DEL
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION ART.9 L.1"
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,PORTE DE ARMA CORTANTE O PUNZANTE ART. 288 BIS
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO POR SORPRESA ART. 436 INC. 2
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO POR SORPRESA ART. 436 INC. 2
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON VIOLENCIA ART. 436 INC. 1 433, 438, 439"
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,HOMICIDIO ART. 391 NRO.2
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,HOMICIDIO ART. 391 NRO.2
ESTE,SUR ,39A. COM. EL BOSQUE,HOMICIDIO ART. 391 NRO.2
ESTE,SUR ,39A. COM. EL BOSQUE,HOMICIDIO ART. 391 NRO.2
ESTE,SUR ,39A. COM. EL BOSQUE,AMENAZAS A CARABINEROS ART. 417 CODIGO DE JUSTICIA MILI
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
ESTE,SUR ,39A. COM. EL BOSQUE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION DE VEHICULO MOTORIZADO
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO DE ESPECIES VEGETALES ART.10 LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO DE ESPECIES VEGETALES ART.10 LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS DE LA LEY 20.000
ESTE,SUR ,39A. COM. EL BOSQUE,PORTE ARMA BLANCA
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO EN LUGAR HABITADO O DESTINADO A LA HABITACION ART.
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO EN LUGAR HABITADO O DESTINADO A LA HABITACION ART.
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION DE VEHICULO MOTORIZADO
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION DE VEHICULO MOTORIZADO
ESTE,SUR ,39A. COM. EL BOSQUE,CONTRA SALUD PUBLICA ARTS.313 D AL 318
ESTE,SUR ,39A. COM. EL BOSQUE,CONTRA SALUD PUBLICA ARTS.313 D AL 318
ESTE,SUR ,39A. COM. EL BOSQUE,CONTRA SALUD PUBLICA ARTS.313 D AL 318
ESTE,SUR ,39A. COM. EL BOSQUE,CONTRA SALUD PUBLICA ARTS.313 D AL 318
ESTE,SUR ,39A. COM. EL BOSQUE,CONTRA SALUD PUBLICA ARTS.313 D AL 318
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION ART.9 L.1"
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION ART.9 L.1"
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION ART.9 L.1"
ESTE,SUR ,39A. COM. EL BOSQUE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION ART.9 L.1"
ESTE,SUR ,39A. COM. EL BOSQUE,CONDUCCION ESTADO DE EBRIEDAD CON O SIN DAÑOS O LESIONE
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION, VIOLENCIA O SORPRESA VEH.MOTORIZ"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION, VIOLENCIA O SORPRESA VEH.MOTORIZ"
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,OTROS DELITOS CONTRA LA LEY DEL TRANSITO
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,"ROBO CON INTIMIDACION ART. 433, 436 INC. 1 438"
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,"TENENCIA ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS SU"
ESTE,SUR ,39A. COM. EL BOSQUE,"TENENCIA ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS SU"
ESTE,SUR ,39A. COM. EL BOSQUE,"TENENCIA ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS SU"
ESTE,SUR ,39A. COM. EL BOSQUE,VIOLACION DE MAYOR DE 14 AÑOS ART. 361
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,39A. COM. EL BOSQUE,ROBO POR SORPRESA ART. 436 INC. 2
ESTE,SUR ,39A. COM. EL BOSQUE,HOMICIDIO EN RIÑA O PELEA ART. 392
ESTE,SUR ,39A. COM. EL BOSQUE,DAÑOS SIMPLES
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,SAQUEO
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,CONDUCCION ESTADO DE EBRIEDAD CON O SIN DAÑOS O LESIONE
ESTE,SUR ,39A. COM. EL BOSQUE,DELITOS CONTEMPLADOS EN OTROS TEXTOS LEGALES
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,INFRINGIR NORMAS HIGIENICAS Y DE SALUBRIDAD ART. 318
ESTE,SUR ,39A. COM. EL BOSQUE,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,39A. COM. EL BOSQUE,DELITO DESORDENES PUBLICOS ART. 269
ESTE,SUR ,39A. COM. EL BOSQUE,RECEPTACION ART. 456 BIS A
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,41A. COM. LA  PINTANA,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACION ART. 456 BIS A
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO ART. 442
ESTE,SUR ,41A. COM. LA  PINTANA,CONDUCIDO POR TOQUE DE QUEDA
ESTE,SUR ,41A. COM. LA  PINTANA,CONDUCIDO POR TOQUE DE QUEDA
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACION ART. 456 BIS A
ESTE,SUR ,41A. COM. LA  PINTANA,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,AMENAZAS SIMPLES CONTRA PERSONAS Y PROPIEDADES ART. 296
ESTE,SUR ,41A. COM. LA  PINTANA,AMENAZAS A CARABINEROS ART. 417 CODIGO DE JUSTICIA MILI
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,APREHENDIDO POR ORDEN JUDICIAL
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACION ART. 456 BIS A
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO EN LUGAR NO HABITADO
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON INTIMIDACION
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON INTIMIDACION
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,OCULTACION IDENTIDAD
ESTE,SUR ,41A. COM. LA  PINTANA,CONTRABANDO DE CIGARROS
ESTE,SUR ,41A. COM. LA  PINTANA,PORTE MUNICION Y ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON INTIMIDACION 
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 445
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,CONDUCCION ESTADO EBRIEDAD
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,PORTE MUNICION Y LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,PORTE MUNICION Y LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,PORTE MUNICION Y LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,LESIONES GRAVES
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON VIOLENCIA
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON VIOLENCIA
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON VIOLENCIA
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE LEY 20.000
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,DESACATO
ESTE,SUR ,41A. COM. LA  PINTANA,HOMICIDIO 
ESTE,SUR ,41A. COM. LA  PINTANA,DESACATO
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON INTIMIDACION 
ESTE,SUR ,41A. COM. LA  PINTANA,PORTE ARMA FUEGO
ESTE,SUR ,41A. COM. LA  PINTANA,DESACATO 
ESTE,SUR ,41A. COM. LA  PINTANA,DESACATO
ESTE,SUR ,41A. COM. LA  PINTANA,DESACATO 
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,OTROS HECHOS
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON VIOLENCIA
ESTE,SUR ,41A. COM. LA  PINTANA,ROBO CON VIOLENCIA
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318 
ESTE,SUR ,41A. COM. LA  PINTANA,ORDEN VIGENTE 
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,ART. 318
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,SUR ,41A. COM. LA  PINTANA,RECEPTACIÓN
ESTE,ORIENTE,43A. COM. PEÑALOLEN,ROBO CON INTIMIDACION
ESTE,ORIENTE,43A. COM. PEÑALOLEN,ROBO CON INTIMIDACION
