UNIDAD,ZONA,PREFECTURA,MOTIVO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
46A. COM. MACUL,ESTE,ORIENTE,NO INFORMADO
47A. COM. LOS DOMINICOS,ESTE,ANDES,ROBO EN LUGAR NO HABITADO
47A. COM. LOS DOMINICOS,ESTE,ANDES,ROBO EN LUGAR NO HABITADO
47A. COM. LOS DOMINICOS,ESTE,ANDES,ROBO EN LUGAR NO HABITADO
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONSUMO/PORTE EN LUGARES PUBLICOS O PRIV.CON PREVIO CON
47A. COM. LOS DOMINICOS,ESTE,ANDES,"TENENCIA ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS SU"
47A. COM. LOS DOMINICOS,ESTE,ANDES,"TENENCIA ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS SU"
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONTRA LA PROPIEDAD (OTROS)
47A. COM. LOS DOMINICOS,ESTE,ANDES,PORTADORES DE MARIHUANA
47A. COM. LOS DOMINICOS,ESTE,ANDES,TRAFICO MARIHUANA
47A. COM. LOS DOMINICOS,ESTE,ANDES,TRAFICO MARIHUANA
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONSUMO/PORTE EN LUGARES PUBLICOS O PRIV.CON PREVIO CON
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONSUMO/PORTE EN LUGARES PUBLICOS O PRIV.CON PREVIO CON
47A. COM. LOS DOMINICOS,ESTE,ANDES,TRAFICO DE ESPECIES VEGETALES ART.10 LEY 20.000
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONSUMO/PORTE DE DROGAS EN LUGARES CALIFICADOS ART. 51
47A. COM. LOS DOMINICOS,ESTE,ANDES,CONSUMO/PORTE DE DROGAS EN LUGARES CALIFICADOS ART. 52
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
47A. COM. LOS DOMINICOS,ESTE,ANDES,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESORDENES PUBLICOS
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESORDENES PUBLICOS
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESORDENES PUBLICOS
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO EN LUGAR NO HABITADO
50A. COM. SAN JOAQUIN,ESTE,SUR ,"PORTE ILEGAL DE ARMAS, DAÑOS SIMPLES Y LESIONES LEVES."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"PORTE ILEGAL DE ARMAS, DAÑOS SIMPLES Y LESIONES LEVES."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"PORTE ILEGAL DE ARMAS, DAÑOS SIMPLES Y LESIONES LEVES."
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESACATO Y AMENAZAS SIMPLES
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESORDENES PUBLICOS
50A. COM. SAN JOAQUIN,ESTE,SUR ,DESORDENES PUBLICOS
50A. COM. SAN JOAQUIN,ESTE,SUR ,COND. ESTADO DE EBRIEDAD
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ART. 9 L. 17798, ART. 445 DEL C.P. OTROS DELITOS CONTRA LA LEY 18290"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ART. 9 L. 17798, ART. 445 DEL C.P. OTROS DELITOS CONTRA LA LEY 18290"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ART. 9 L. 17798, ART. 445 DEL C.P. OTROS DELITOS CONTRA LA LEY 18290"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ART. 9 L. 17798, ART. 445 DEL C.P. OTROS DELITOS CONTRA LA LEY 18290"
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,"PORTE ARMA BLANCA, DAÑOS SIMPLES, LESIONES LEVES Y AMENAZAS SIMPLES"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"PORTE ARMA BLANCA, DAÑOS SIMPLES, LESIONES LEVES Y AMENAZAS SIMPLES"
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION VEHICULO Y APREHEN. ORDEN JUDICIAL
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION VEHICULO Y APREHEN. ORDEN JUDICIAL
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA PROPIEDAD (OTROS)
50A. COM. SAN JOAQUIN,ESTE,SUR ,LESIONES LEVES Y AMENAZAS SIMPLES
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO CON VIOLENCIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO CON VIOLENCIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO CON VIOLENCIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION, PORTADORES MARIHUANA Y ART. 318"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION, PORTADORES MARIHUANA Y ART. 318"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION, PORTADORES MARIHUANA Y ART. 318"
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION, PORTADORES MARIHUANA Y ART. 318"
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION
50A. COM. SAN JOAQUIN,ESTE,SUR ,MICROTRAFICO Y ART. 318
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,APREHEN. POR ORDEN JUDICIAL Y ART. 318
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION
50A. COM. SAN JOAQUIN,ESTE,SUR ,CONTRA LA AUTORIDAD
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION VEH., APREHEN. ORDEN JUDICIAL Y ART. 318."
50A. COM. SAN JOAQUIN,ESTE,SUR ,ORDEN DE APREHENSION
50A. COM. SAN JOAQUIN,ESTE,SUR ,INFRACCION SANITARIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ROBO FRUSTRADO, ART 445 C.P. ART. 318. C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ROBO FRUSTRADO, ART 445 C.P. ART. 318. C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"ROBO FRUSTRADO, ART 445 C.P. ART. 318. C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,INFRACCION SANITARIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,INFRACCION SANITARIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,INFRACCION SANITARIA
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION VEH. MOT., FALSIFICACION O MAL USO DE INSTR. PUBLICO, ART. 445 C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION VEH. MOT., FALSIFICACION O MAL USO DE INSTR. PUBLICO, ART. 445 C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION VEH. MOT., FALSIFICACION O MAL USO DE INSTR. PUBLICO, ART. 445 C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"RECEPTACION VEH. MOT., FALSIFICACION O MAL USO DE INSTR. PUBLICO, ART. 445 C.P."
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION VEH. MOT.
50A. COM. SAN JOAQUIN,ESTE,SUR ,RECEPTACION VEH. MOT.
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO EN LUGAR NO HABITADO
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO EN LUGAR NO HABITADO
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO EN LUGAR NO HABITADO
50A. COM. SAN JOAQUIN,ESTE,SUR ,ROBO EN LUGAR NO HABITADO
50A. COM. SAN JOAQUIN,ESTE,SUR ,"OCULTAMIENTO DE PPU, ART. 445 Y PORTE ARMA BLANCA."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"OCULTAMIENTO DE PPU, ART. 445 Y PORTE ARMA BLANCA."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"OCULTAMIENTO DE PPU, ART. 445 Y PORTE ARMA BLANCA."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"OCULTAMIENTO DE PPU, ART. 445 Y PORTE ARMA BLANCA."
50A. COM. SAN JOAQUIN,ESTE,SUR ,"OCULTAMIENTO DE PPU, ART. 445 Y PORTE ARMA BLANCA."
53A. COM. LO BARNECHEA,ESTE,ANDES,RECEPTACION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,VIOLANCION DE MORADA
53A. COM. LO BARNECHEA,ESTE,ANDES,VIOLANCION DE MORADA
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ESTADO DE EXCEPCION
53A. COM. LO BARNECHEA,ESTE,ANDES,ROBO EN LUGAR NO HABITADO
53A. COM. LO BARNECHEA,ESTE,ANDES,ROBO EN LUGAR NO HABITADO
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,OCULTACION DE PLACA PATENTE 
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,"USURPACION IDENTIDAD, DAÑOS SIMPLES, ORD.DET."
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO (ARTICULO NRO 4 LEY 20.000)
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 318 DEL CODIGO PENAL / ARTICULO NRO 50 LEY 20.000
53A. COM. LO BARNECHEA,ESTE,ANDES,INFRACCION SANITARIA
53A. COM. LO BARNECHEA,ESTE,ANDES,INFRACCION SANITARIA
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO (ARTICULO NRO 4 LEY 20.000) / ARTICULO 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO (ARTICULO NRO 4 LEY 20.000) / ARTICULO 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 318 DEL CODIGO PENAL / ORDEN VIGENTE
53A. COM. LO BARNECHEA,ESTE,ANDES,INFRACCION SANITARIA
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO (ARTICULO 4 LEY 20.000)/ART. 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,INFRACCION SANITARIA
53A. COM. LO BARNECHEA,ESTE,ANDES,OCULTACION DE IDENTIDAD Y ART. 4 LEY 20.000.
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN VIGENTE Y ARTICULO 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,"ART. 4 LEY 20.000, ART. 318 CODIGO PENAL"
53A. COM. LO BARNECHEA,ESTE,ANDES,"ART. 4 LEY 20.000, ART. 318 CP, OCULTACION IDEN."
53A. COM. LO BARNECHEA,ESTE,ANDES,"MICROTRAFICO, FALSIFICACION DE INSTRUMENTO PUBLICO, PORTE DE ARMA BLANCA Y 318 DEL CODIGO PENAL"
53A. COM. LO BARNECHEA,ESTE,ANDES,"MICROTRAFICO, FALSIFICACION DE INSTRUMENTO PUBLICO, PORTE DE ARMA BLANCA Y 318 DEL CODIGO PENAL"
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,RECEPTACION
53A. COM. LO BARNECHEA,ESTE,ANDES,RECEPTACION
53A. COM. LO BARNECHEA,ESTE,ANDES,RECEPTACION
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO
53A. COM. LO BARNECHEA,ESTE,ANDES,ORDEN DE APREHENSION
53A. COM. LO BARNECHEA,ESTE,ANDES,MICROTRAFICO
53A. COM. LO BARNECHEA,ESTE,ANDES,RECEPTACION
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 445 Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 445 Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 445 Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 445 Y 318 DEL CODIGO PENAL
53A. COM. LO BARNECHEA,ESTE,ANDES,ARTICULO 445 Y 318 DEL CODIGO PENAL
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO EN LUGAR NO HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CRIMEN Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,AMENAZAS CON ARMA BLANCA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,AMENAZAS CON ARMA BLANCA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,RECEPTACION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONTRA LA PROPIEDAD (OTROS)
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LESIONES LEVE EN VIF
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO LUGAR HABITADO
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONSUMO MARIHUANA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONSUMO MARIHUANA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,DESORDENES PUBLICOS
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,DESORDENES PUBLICOS
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,DESORDENES PUBLICOS
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,PORTE ARMA BLANCA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONTRA LA PROPIEDAD (OTROS)
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,RECEPTACION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO CON VIOLENCIA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ROBO CON VIOLENCIA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,RECEPTACION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LESIONES LEVES
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONDUCIDO TOQUE QUEDA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ART. 454
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ART. 454
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,"POSESION, TENENCIA O PORTE ILEGAL DE ARMA"
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,DESORDENES PUBLICOS
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,DESORDENES PUBLICOS
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,ORDEN DE APREHENSION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,RECEPTACION
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,CONTRA LA PROPIEDAD (OTROS)
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LESIONES LEVES
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,LEY 20.000
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,INFRACCION SANITARIA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,INFRACCION SANITARIA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,INFRACCION SANITARIA
61A. COM. CABO 2DO. SILVA PIZARRO,ESTE,CORDILLERA,INFRACCION SANITARIA
